image_filename,lighting_was,lighting_now,pixels_light
619348c4-61e28b78.jpg,Night,Twilight,64.0
6194a0c0-d907dae8.jpg,Twilight,Day,130.0
61b33cb7-0f213cf1.jpg,Twilight,Day,77.0
61bc7f47-cf5bb97d.jpg,Twilight,Day,73.0
61bef93d-e9cb5c55.jpg,Twilight,Day,99.0
61c0de9c-0a41300c.jpg,Night,Twilight,66.0
61c0de9c-2429fb4a.jpg,Night,Day,92.0
61ccccd0-59d7283c.jpg,Night,Day,75.0
61d9ba95-8e9e2248.jpg,Twilight,Day,146.0
61dc0e7e-b80c2df3.jpg,Twilight,Day,75.0
61e03a5f-08413871.jpg,Night,Twilight,62.0
61f458b8-1ba950cb.jpg,Night,Twilight,64.0
61f458b8-8e34f383.jpg,Night,Twilight,61.0
62051da6-86e414ee.jpg,Twilight,Day,126.0
62051da6-d1c15642.jpg,Twilight,Day,137.0
620bab73-caa10521.jpg,Twilight,Day,87.0
620ef343-a57644a7.jpg,Twilight,Day,87.0
6222b5d4-178f215f.jpg,Twilight,Day,99.0
6222b5d4-26a9aa04.jpg,Twilight,Day,73.0
622c2299-068050b4.jpg,Twilight,Day,81.0
6233b4f9-7dfd8705.jpg,Twilight,Night,56.0
62381a95-4a06726a.jpg,Night,Day,78.0
6239a4a3-534d8ff2.jpg,Twilight,Day,93.0
623db460-56cc3842.jpg,Twilight,Day,79.0
62437dbd-96e6362a.jpg,Twilight,Day,86.0
6243c109-dfccb1d6.jpg,Twilight,Night,58.0
62443f8e-295f07a3.jpg,Night,Day,82.0
62443f8e-66a97733.jpg,Night,Day,69.0
6260e8e8-d83130a0.jpg,Night,Twilight,60.0
626366c2-8ee18d0c.jpg,Night,Day,83.0
626366c2-cf000b59.jpg,Twilight,Day,82.0
626572d4-8e91042a.jpg,Twilight,Day,73.0
626d0a5d-f42be42a.jpg,Night,Day,73.0
626dafea-8feade20.jpg,Twilight,Day,109.0
626dafea-925f938d.jpg,Twilight,Day,97.0
62816ae0-3d4081f7.jpg,Day,Twilight,64.0
62816ae0-9f7a79cc.jpg,Twilight,Day,86.0
6296edb9-a9355146.jpg,Twilight,Day,110.0
62b8ce9d-0f7ac532.jpg,Twilight,Day,106.0
62b92adb-fc2e3111.jpg,Twilight,Day,102.0
62c88a63-91849a9a.jpg,Twilight,Day,91.0
62ca6d0f-d901b621.jpg,Day,Night,5.0
62cc93ce-dc467e02.jpg,Night,Twilight,62.0
62d39b9d-04fb09e0.jpg,Twilight,Day,92.0
62daf7d2-457d121f.jpg,Twilight,Day,97.0
62fb4562-259292c3.jpg,Twilight,Day,101.0
62fcbe0d-1018c738.jpg,Night,Twilight,67.0
6301e7a9-470cd7e8.jpg,Twilight,Night,46.0
6301e7a9-4ae97ed8.jpg,Night,Day,72.0
631973a4-ed1655d9.jpg,Night,Day,72.0
631aa25b-c59e3ceb.jpg,Twilight,Night,39.0
632783ed-65f02821.jpg,Twilight,Day,85.0
63285ac7-10468780.jpg,Twilight,Day,84.0
632be00e-5371ba08.jpg,Twilight,Day,76.0
632e28f7-011ea21c.jpg,Twilight,Day,101.0
63330549-f5824d0d.jpg,Twilight,Day,81.0
6335470d-dd72d0e5.jpg,Day,Night,28.0
633842f3-3d47b944.jpg,Twilight,Day,93.0
634d6bb1-3250373a.jpg,Night,Twilight,67.0
634d6bb1-6e31acb0.jpg,Twilight,Night,41.0
634d6bb1-fdb68718.jpg,Night,Day,78.0
635e9319-e72f9d53.jpg,Day,Twilight,67.0
63710e80-f50aa448.jpg,Night,Day,84.0
637f0094-1de872d0.jpg,Twilight,Day,89.0
6384bf9e-0e48ed30.jpg,Twilight,Day,104.0
6386ab07-27bcf21a.jpg,Twilight,Day,102.0
63904d86-89c1a871.jpg,Twilight,Day,117.0
6392bffb-96eca33d.jpg,Night,Day,69.0
639e28ae-50e2348c.jpg,Twilight,Day,72.0
639ef0fb-f031138d.jpg,Day,Night,33.0
63bc88c2-fd7e83a9.jpg,Day,Twilight,65.0
63c35c1e-310d3ace.jpg,Twilight,Day,107.0
63c49c82-22b518fc.jpg,Twilight,Night,55.0
63c49c82-ab422435.jpg,Twilight,Day,77.0
63c49c82-e43547f7.jpg,Twilight,Day,92.0
63c558b3-cd7f4312.jpg,Twilight,Day,109.0
63c87ca6-61dfdee5.jpg,Twilight,Day,99.0
63cccae4-2f0b4ca3.jpg,Night,Twilight,61.0
63cdcaeb-8d55cb6b.jpg,Day,Night,30.0
63de213b-b71e7e91.jpg,Twilight,Day,75.0
63f875e0-ce562308.jpg,Twilight,Day,98.0
63fee306-12ab655f.jpg,Twilight,Day,68.0
64116330-2478a28f.jpg,Twilight,Day,79.0
64135562-0f6a422e.jpg,Day,Night,55.0
64152810-83941d07.jpg,Twilight,Day,110.0
64303526-14d9ce48.jpg,Twilight,Day,88.0
643d137a-9db09035.jpg,Twilight,Night,59.0
643d5726-70135c3f.jpg,Night,Day,107.0
64451ee1-eaa0fb8f.jpg,Twilight,Day,99.0
64505e49-12280b70.jpg,Twilight,Day,80.0
64505e49-86c0bb59.jpg,Night,Twilight,65.0
64505e49-927abd7d.jpg,Twilight,Day,92.0
64505e49-c8831844.jpg,Twilight,Day,102.0
64575636-af5da039.jpg,Twilight,Day,102.0
646bb1c3-50bc13f7.jpg,Twilight,Day,97.0
646bb1c3-df53f67b.jpg,Twilight,Day,90.0
6476b05e-26b5fcd8.jpg,Night,Twilight,61.0
6478fd43-fb9ea371.jpg,Twilight,Day,87.0
648d7c70-1a8a45d2.jpg,Twilight,Day,102.0
648d7c70-49d2c288.jpg,Twilight,Day,93.0
648d81d8-b8cda858.jpg,Twilight,Day,105.0
648dc7bc-41d5ff69.jpg,Twilight,Day,96.0
64919f43-9e05ce54.jpg,Day,Night,23.0
649871bd-15d1346f.jpg,Night,Day,84.0
64a1fd1b-8a65fbcc.jpg,Twilight,Day,80.0
64af2412-8459dc9f.jpg,Twilight,Day,97.0
64b3eb25-eac03b0f.jpg,Twilight,Day,107.0
64b436a6-d35199da.jpg,Day,Twilight,65.0
64b61d94-ba8d05ce.jpg,Twilight,Day,90.0
64b7deed-4b0f8f8a.jpg,Night,Day,71.0
64d27177-eb42ace5.jpg,Twilight,Day,107.0
64dda35e-1b60accb.jpg,Night,Day,70.0
64f6bbd2-535b2a7e.jpg,Twilight,Night,58.0
64f849cb-55f6ff18.jpg,Twilight,Day,98.0
65114091-5a7a8665.jpg,Twilight,Day,71.0
6514bffe-7a2d03f4.jpg,Twilight,Day,136.0
65155688-6821cc3f.jpg,Twilight,Day,117.0
651d2a13-5e4706f1.jpg,Twilight,Night,49.0
6527b500-42ec39a2.jpg,Night,Twilight,60.0
6528936b-5e4ef07f.jpg,Twilight,Day,90.0
6529eb23-7e653df5.jpg,Twilight,Day,103.0
652dc854-863c4827.jpg,Night,Twilight,62.0
65309093-56d5bcb2.jpg,Twilight,Night,42.0
6541f510-fa68117d.jpg,Night,Twilight,61.0
65432146-55d58472.jpg,Twilight,Day,109.0
65497fe1-cb9d97c7.jpg,Twilight,Night,40.0
654b6743-860a415c.jpg,Twilight,Day,79.0
654cd97d-0625f539.jpg,Night,Twilight,62.0
6555fbdf-34582377.jpg,Twilight,Day,103.0
6559022c-19cc0d22.jpg,Twilight,Day,72.0
655ed7e7-31befc7c.jpg,Twilight,Day,91.0
6561de80-a31290e9.jpg,Night,Day,76.0
656587bd-a9d382b7.jpg,Day,Night,13.0
656ac4c9-f53da2a3.jpg,Twilight,Day,140.0
656ec50f-326ddf91.jpg,Day,Twilight,68.0
657441a7-eddf1d58.jpg,Twilight,Day,101.0
657d369a-e6f8727d.jpg,Night,Twilight,62.0
6582a015-6f42ea82.jpg,Twilight,Day,74.0
658bf5c8-fc98ee5e.jpg,Night,Twilight,65.0
659019fe-9ee0e662.jpg,Twilight,Day,88.0
65aa67f2-788f3a1a.jpg,Night,Day,75.0
65aa67f2-a5d74dde.jpg,Night,Twilight,63.0
65ab45c2-651dc117.jpg,Night,Twilight,68.0
65ae395e-d33e9112.jpg,Night,Day,107.0
65ae49f3-a96b7f00.jpg,Night,Day,68.0
65b030a9-250ce8f0.jpg,Twilight,Day,91.0
65b030a9-a774d656.jpg,Twilight,Day,123.0
65b1d6e5-5eb86021.jpg,Twilight,Day,77.0
65b49737-4ced7603.jpg,Day,Twilight,67.0
65bf7242-133fc019.jpg,Night,Twilight,64.0
65d38155-aadd23b4.jpg,Twilight,Day,83.0
65e22c1f-1631e877.jpg,Twilight,Day,90.0
65e22c1f-df216499.jpg,Twilight,Day,79.0
65e30eb9-dcfc7090.jpg,Twilight,Day,82.0
65f449a7-070d1c31.jpg,Night,Twilight,67.0
66029444-980b9f8c.jpg,Twilight,Day,69.0
6604bfc2-1fb76a08.jpg,Twilight,Day,86.0
6609f630-495aca66.jpg,Twilight,Day,102.0
66222e66-db07c7cc.jpg,Twilight,Day,89.0
66269058-fec3df7f.jpg,Night,Twilight,60.0
662c04b1-d2ea080e.jpg,Twilight,Day,110.0
66337f4c-6bf6ba69.jpg,Twilight,Day,95.0
6635397a-53b50337.jpg,Twilight,Night,58.0
66416770-3d64f9d0.jpg,Twilight,Day,108.0
6645e8ae-d157603d.jpg,Twilight,Day,108.0
6647baa5-5776970b.jpg,Twilight,Day,80.0
664cb246-80c973c0.jpg,Twilight,Day,102.0
665429f1-4d04318f.jpg,Twilight,Day,89.0
66579432-5ce212a8.jpg,Night,Day,69.0
66579432-d2d690e2.jpg,Night,Twilight,64.0
66596256-22221999.jpg,Twilight,Day,84.0
66596256-d1b4bf68.jpg,Twilight,Day,74.0
665b2be7-0989f69b.jpg,Night,Day,71.0
665eb5c4-a20e906f.jpg,Twilight,Day,96.0
66644eeb-5d10fcde.jpg,Night,Twilight,67.0
6674a434-9e7a1c24.jpg,Twilight,Day,97.0
667834f9-492ed3c7.jpg,Twilight,Day,107.0
667c92de-a9cca646.jpg,Twilight,Day,122.0
6681042e-1a4d1714.jpg,Twilight,Day,75.0
6681042e-630e95a1.jpg,Twilight,Day,94.0
6682afdf-94e1b1c3.jpg,Twilight,Day,100.0
66950200-802fb67a.jpg,Twilight,Day,102.0
669a6859-7a9f282a.jpg,Twilight,Day,87.0
669fb6e3-f1d761f9.jpg,Twilight,Day,86.0
66a3c396-18b90024.jpg,Twilight,Day,80.0
66a7ed82-4d02eeef.jpg,Twilight,Day,116.0
66ae8fe9-3b0ec363.jpg,Twilight,Day,90.0
66b204ce-24640a4f.jpg,Twilight,Day,74.0
66bc8b5c-346f8d0a.jpg,Twilight,Day,123.0
66c07452-d4abea3c.jpg,Night,Day,68.0
66c2c7c3-24fc2f97.jpg,Night,Day,74.0
66c32738-720db622.jpg,Twilight,Night,53.0
66c6f328-e65e9edf.jpg,Night,Day,68.0
66d06446-e45f9e25.jpg,Twilight,Night,50.0
66d06446-f3e1ae18.jpg,Day,Night,15.0
66e1650a-ba4f4841.jpg,Twilight,Day,73.0
66e32a8c-db02dae4.jpg,Day,Night,25.0
66e6fdb1-4a944d07.jpg,Night,Day,106.0
66ecd1f8-3146ae78.jpg,Day,Night,56.0
66effbb9-7c0495d3.jpg,Twilight,Day,92.0
66f05057-7f59f399.jpg,Twilight,Day,129.0
670d968c-22ecb93c.jpg,Twilight,Day,81.0
6726a60d-37b35f1a.jpg,Twilight,Day,82.0
672896e3-f75fbcce.jpg,Twilight,Day,94.0
672a571a-0053b3d9.jpg,Twilight,Day,73.0
672a571a-25c238cb.jpg,Twilight,Day,138.0
6731700f-195e92ef.jpg,Twilight,Day,96.0
67319228-9ba5d043.jpg,Twilight,Day,76.0
673c4891-66dc397e.jpg,Twilight,Day,86.0
67491f33-a904cdee.jpg,Twilight,Day,90.0
6757b5fa-2ba47f63.jpg,Twilight,Day,78.0
67588e69-df4f7ef4.jpg,Twilight,Day,91.0
676fc918-d00480e4.jpg,Twilight,Day,107.0
6774b84c-c4b13cdb.jpg,Night,Day,74.0
6778d3e9-8d7f5680.jpg,Twilight,Day,86.0
677a1205-aee73602.jpg,Night,Day,92.0
67869069-de68a181.jpg,Twilight,Day,89.0
6787c314-19bbac4c.jpg,Twilight,Day,94.0
6787c314-fca0b50f.jpg,Twilight,Day,88.0
679bfcc9-bb6f05fb.jpg,Night,Twilight,64.0
679d800b-2b614f12.jpg,Twilight,Day,82.0
67a2118c-13ef0f13.jpg,Twilight,Day,97.0
67a2118c-ada4bc5a.jpg,Twilight,Day,86.0
67a2118c-dee292e0.jpg,Twilight,Day,96.0
67ac72f1-d110f330.jpg,Twilight,Day,77.0
67bbb790-0cc9d5ec.jpg,Twilight,Day,90.0
67bd62fb-66d07459.jpg,Twilight,Day,118.0
67d452f9-b27eb1d2.jpg,Night,Twilight,66.0
67d809f9-9ac5e97c.jpg,Night,Twilight,62.0
67def000-3d3e436d.jpg,Twilight,Day,129.0
67e241db-4211e717.jpg,Twilight,Day,100.0
67e9c96c-edd1dd15.jpg,Twilight,Day,87.0
67eb0a3c-4c0a9fc5.jpg,Twilight,Day,71.0
67faeadf-e5000a89.jpg,Twilight,Day,125.0
68068bd2-65106270.jpg,Night,Day,73.0
680f8d16-1d2490e7.jpg,Day,Night,32.0
6819d016-0a94347d.jpg,Twilight,Day,91.0
6819d016-b221c4a8.jpg,Night,Day,85.0
6822ebcf-a77447b6.jpg,Twilight,Day,106.0
68325a52-f06ba32b.jpg,Twilight,Day,79.0
683752ff-bd4fa513.jpg,Twilight,Day,71.0
683783ea-db749715.jpg,Twilight,Day,99.0
683d52e0-b1cf1e22.jpg,Night,Day,68.0
684f5e4e-6e86db8e.jpg,Twilight,Day,98.0
6850fee6-80d005aa.jpg,Twilight,Day,89.0
68590778-d20cb6a0.jpg,Twilight,Day,78.0
686f9670-74bf8ddd.jpg,Twilight,Day,112.0
6871a588-2be45adc.jpg,Twilight,Day,99.0
687465ab-dd88855e.jpg,Day,Night,59.0
68839897-f1b0ddc2.jpg,Twilight,Day,124.0
68930b82-89f59985.jpg,Night,Twilight,65.0
6893ccc1-b4816ce5.jpg,Day,Night,50.0
68945583-dbe89b26.jpg,Twilight,Day,94.0
6896bd8b-664a94a6.jpg,Day,Twilight,64.0
689a4d67-9d1f18cb.jpg,Day,Twilight,67.0
689b4c0a-73ae3ca3.jpg,Day,Twilight,62.0
68c11534-b5f578ca.jpg,Day,Night,19.0
68c1bdd2-330a54fe.jpg,Twilight,Day,108.0
68e60a68-6d901d29.jpg,Twilight,Day,98.0
6902af3f-c8f7ca55.jpg,Twilight,Day,106.0
690c4bd8-6d270082.jpg,Twilight,Day,111.0
69118933-cf790bc8.jpg,Twilight,Day,89.0
69118933-f4d21a66.jpg,Twilight,Day,85.0
6917719b-beebebdc.jpg,Night,Twilight,65.0
691d6018-fdbeb5a8.jpg,Twilight,Day,75.0
691f74cc-62e39a37.jpg,Night,Twilight,62.0
6924aaae-8b0d98ff.jpg,Night,Twilight,63.0
692ee560-5b3f24e7.jpg,Twilight,Day,139.0
693f5825-5d9e11b2.jpg,Twilight,Day,90.0
69427073-6ca640f1.jpg,Twilight,Day,100.0
694500b9-b23b9304.jpg,Twilight,Day,88.0
694500b9-dca8e47b.jpg,Twilight,Day,112.0
69455414-f9f2e9eb.jpg,Twilight,Day,93.0
6946b8ff-788b396d.jpg,Twilight,Day,91.0
694e9ad7-665a59c4.jpg,Twilight,Day,123.0
69519e0a-22b7468f.jpg,Night,Twilight,63.0
69703cb9-a6c230e3.jpg,Twilight,Day,107.0
69703cb9-a839d556.jpg,Twilight,Day,86.0
69703cb9-d074f923.jpg,Day,Twilight,63.0
6973c840-eb527569.jpg,Twilight,Day,125.0
6986ce51-f198f4c2.jpg,Night,Day,69.0
69894cc6-02f955d0.jpg,Twilight,Day,90.0
69894cc6-21878cf5.jpg,Twilight,Day,99.0
69894cc6-ee57d764.jpg,Twilight,Day,100.0
699570e8-4754bcef.jpg,Twilight,Day,90.0
69a83272-797915ce.jpg,Twilight,Day,84.0
69bd834f-138977bd.jpg,Night,Twilight,63.0
69bd834f-956b2e75.jpg,Twilight,Day,79.0
69bf175c-1ebeb42b.jpg,Twilight,Day,68.0
69c27f1d-fa5291ae.jpg,Twilight,Day,94.0
69c4320c-4efe330c.jpg,Day,Twilight,67.0
69d7e3f4-889bc209.jpg,Twilight,Day,88.0
69d7e3f4-eb67e052.jpg,Twilight,Day,85.0
69dc6ac5-c7d65044.jpg,Night,Day,75.0
69e207eb-34c045f8.jpg,Twilight,Day,85.0
69e207eb-9471129c.jpg,Twilight,Day,104.0
69e207eb-df93bce7.jpg,Twilight,Night,21.0
69e2c7cd-5b86565f.jpg,Night,Day,148.0
69f38413-50d7a144.jpg,Twilight,Day,95.0
69f76226-61d7efd1.jpg,Night,Day,69.0
69fa307b-c6b879bc.jpg,Twilight,Night,34.0
69fed781-6024a0ba.jpg,Twilight,Day,120.0
6a05fc98-0e33a4ef.jpg,Twilight,Day,89.0
6a05fc98-5b485637.jpg,Twilight,Day,120.0
6a16466b-5579acd5.jpg,Twilight,Day,137.0
6a1c9e5c-b3fe0792.jpg,Twilight,Day,70.0
6a244000-13dda37a.jpg,Twilight,Day,111.0
6a244000-35192ce0.jpg,Twilight,Day,97.0
6a244000-5df96a33.jpg,Twilight,Day,93.0
6a244000-b508d77e.jpg,Twilight,Day,78.0
6a244000-bd7ec828.jpg,Twilight,Day,86.0
6a286fbc-19955645.jpg,Twilight,Day,106.0
6a2d7759-45d710c2.jpg,Twilight,Day,90.0
6a36991f-5f380c0d.jpg,Night,Twilight,64.0
6a36f21d-56d0a058.jpg,Twilight,Day,73.0
6a3a997e-8645f779.jpg,Twilight,Day,82.0
6a3a997e-9e5d5581.jpg,Twilight,Night,49.0
6a3d7007-21334d43.jpg,Twilight,Day,79.0
6a3d7007-9f116aab.jpg,Twilight,Day,82.0
6a45f822-75d2bea8.jpg,Twilight,Day,92.0
6a5aba9f-bf120705.jpg,Twilight,Day,87.0
6a65c876-dee3d6e5.jpg,Twilight,Day,128.0
6a7c3557-2c360d6c.jpg,Twilight,Day,126.0
6a7c3557-60bf11fb.jpg,Twilight,Day,127.0
6a7c3557-bde3340a.jpg,Twilight,Day,115.0
6a80f75b-0242fa3d.jpg,Twilight,Day,108.0
6a84cd95-8fc0de40.jpg,Twilight,Day,90.0
6a969e4c-22cfa59c.jpg,Twilight,Day,92.0
6aa74d0b-745b9a99.jpg,Twilight,Day,110.0
6ab99703-03398472.jpg,Night,Day,117.0
6abc0f2b-17a60a3c.jpg,Twilight,Day,76.0
6ac1b1fd-aead6b83.jpg,Twilight,Day,112.0
6ac1b1fd-d9af12d3.jpg,Twilight,Day,92.0
6ac34477-f28f9331.jpg,Twilight,Day,88.0
6ac8c7f6-130ffaa0.jpg,Twilight,Day,86.0
6ad31769-07d6dcf3.jpg,Night,Day,103.0
6ad4b8e1-3ddccb99.jpg,Night,Twilight,60.0
6ad71608-e30f2804.jpg,Twilight,Day,84.0
6ad7785b-63f54277.jpg,Twilight,Day,77.0
6af07d9f-7c552e04.jpg,Twilight,Day,86.0
6af4da26-2810142f.jpg,Twilight,Day,69.0
6afa5563-695a9674.jpg,Night,Day,108.0
6b071e75-6d80fbe8.jpg,Night,Day,133.0
6b0bbc0f-9dc19628.jpg,Twilight,Day,72.0
6b1024f2-f98957a4.jpg,Twilight,Day,114.0
6b224599-7168169f.jpg,Night,Twilight,64.0
6b2923a2-e4a814f0.jpg,Day,Night,50.0
6b2e0562-b24c7046.jpg,Twilight,Day,88.0
6b370019-cf2d7fc5.jpg,Twilight,Day,87.0
6b49319a-b1002412.jpg,Night,Day,68.0
6b4a27f6-866b3293.jpg,Twilight,Day,82.0
6b5a7c41-929029b9.jpg,Twilight,Day,83.0
6b5dcdcf-20689278.jpg,Twilight,Day,103.0
6b63ec01-9d7c6a9e.jpg,Twilight,Day,84.0
6b736b84-02a9fbd4.jpg,Night,Day,86.0
6b73f87a-d76fb6e0.jpg,Twilight,Night,30.0
6b74025e-73fdc8bd.jpg,Twilight,Day,77.0
6b74025e-dcd47285.jpg,Twilight,Day,94.0
6b836afd-a96a4868.jpg,Day,Night,52.0
6b9da46d-589e69bd.jpg,Twilight,Day,89.0
6b9da46d-dc949ba6.jpg,Day,Twilight,68.0
6ba1916a-d52532b4.jpg,Twilight,Day,88.0
6ba6358d-09d7c146.jpg,Twilight,Day,104.0
6ba6358d-eea81eb7.jpg,Twilight,Day,123.0
6ba9df56-d9bc76de.jpg,Night,Day,113.0
6bacf712-3ebf051c.jpg,Twilight,Night,36.0
6bb64282-96b624f9.jpg,Twilight,Day,108.0
6bb96996-6e79c0cd.jpg,Twilight,Day,84.0
6bbd813e-01c92688.jpg,Twilight,Day,100.0
6bbdbef3-8a8ba56c.jpg,Twilight,Day,114.0
6bc164ea-4e2eb388.jpg,Twilight,Day,95.0
6bcd07dc-33254d56.jpg,Twilight,Day,93.0
6bde73e2-d1c7a923.jpg,Twilight,Day,94.0
6be22269-d23c240d.jpg,Twilight,Day,75.0
6be300d3-a57d92ca.jpg,Twilight,Day,99.0
6bf1a64a-00ead052.jpg,Twilight,Day,83.0
6c071c4a-9b237c2e.jpg,Twilight,Day,96.0
6c0a6ac8-806d1e37.jpg,Twilight,Day,95.0
6c0d5444-98b93585.jpg,Day,Night,44.0
6c1648f5-da2720dd.jpg,Twilight,Day,109.0
6c170040-4f1ea2b4.jpg,Twilight,Day,89.0
6c17f037-2bf4adf9.jpg,Day,Night,23.0
6c184230-d531f4f5.jpg,Night,Twilight,65.0
6c1b2672-1deb8c11.jpg,Twilight,Day,87.0
6c1c7398-c9f8ef46.jpg,Twilight,Day,90.0
6c2b8088-cc196154.jpg,Twilight,Day,99.0
6c2ba750-2e9e8a51.jpg,Twilight,Day,92.0
6c344b74-45740a8a.jpg,Night,Day,73.0
6c36756d-15d9310b.jpg,Twilight,Day,106.0
6c399eed-7d383f92.jpg,Twilight,Day,90.0
6c3bfb8b-8395dde9.jpg,Twilight,Night,44.0
6c4103aa-881b551e.jpg,Twilight,Day,104.0
6c496899-36329de4.jpg,Night,Day,68.0
6c5701fe-f4e7e848.jpg,Night,Day,81.0
6c579b9e-457c021c.jpg,Twilight,Day,96.0
6c579b9e-9f10b6cc.jpg,Twilight,Day,99.0
6c58d441-dedfa6ef.jpg,Twilight,Night,31.0
6c5eb9b0-a118bc02.jpg,Twilight,Day,86.0
6c63c8de-5d47bc6a.jpg,Twilight,Night,47.0
6c6627ea-6a3dd2f8.jpg,Twilight,Day,86.0
6c78b9a1-121ed74a.jpg,Twilight,Day,102.0
6c78b9a1-57b64e13.jpg,Day,Twilight,68.0
6c85b7d6-2ee3c538.jpg,Twilight,Day,100.0
6c9422d6-d9597577.jpg,Twilight,Night,43.0
6ca36e77-344ba6f7.jpg,Twilight,Day,73.0
6ca8546e-c86207fb.jpg,Twilight,Day,86.0
6cb07bd8-6ea6b8de.jpg,Twilight,Day,113.0
6cb22916-8c53d079.jpg,Twilight,Day,98.0
6cb41455-89746967.jpg,Twilight,Day,96.0
6cc8efbc-06782836.jpg,Night,Day,69.0
6cc9db0e-fbe8c204.jpg,Day,Night,35.0
6cd2e248-78143cdb.jpg,Twilight,Day,120.0
6cd8fafa-6e136286.jpg,Twilight,Day,102.0
6cdbf4d8-07a39bb8.jpg,Night,Twilight,66.0
6cdbf4d8-0d75569b.jpg,Night,Day,71.0
6cdcd971-db347c2c.jpg,Night,Twilight,60.0
6ce727b7-535d131f.jpg,Twilight,Day,116.0
6ce727b7-774a70e1.jpg,Twilight,Day,71.0
6ce727b7-8d886fc5.jpg,Twilight,Day,121.0
6ce727b7-8fe979ec.jpg,Twilight,Day,130.0
6cf2d9eb-7c6bd71d.jpg,Twilight,Day,100.0
6cf61c97-0a2f370b.jpg,Twilight,Night,47.0
6cf61c97-c78972c0.jpg,Twilight,Night,55.0
6d07f826-5fb21377.jpg,Night,Twilight,67.0
6d0c0f2d-84932b7d.jpg,Night,Twilight,65.0
6d0e38f3-5cb70889.jpg,Twilight,Day,100.0
6d123c60-f87b97bc.jpg,Twilight,Day,98.0
6d18b56d-5795fa72.jpg,Twilight,Day,76.0
6d206a90-0a1632e2.jpg,Night,Twilight,60.0
6d2353e6-7ae585f2.jpg,Day,Night,57.0
6d2ef800-9607508c.jpg,Twilight,Day,84.0
6d32e514-328863fd.jpg,Twilight,Day,91.0
6d3564c8-00ce99ee.jpg,Twilight,Day,147.0
6d4e5304-3175e057.jpg,Twilight,Day,146.0
6d4e5304-5fb09011.jpg,Twilight,Day,130.0
6d4e5304-8783c841.jpg,Twilight,Day,78.0
6d4e70e6-40eb737c.jpg,Twilight,Day,79.0
6d4ff320-81546c0a.jpg,Night,Twilight,65.0
6d58f563-466a8e91.jpg,Twilight,Night,46.0
6d58f563-6431c8eb.jpg,Twilight,Night,53.0
6d7da33d-efd0ea13.jpg,Twilight,Day,91.0
6d896f6c-edea9049.jpg,Twilight,Day,73.0
6d8f6f77-6915c2d6.jpg,Night,Day,82.0
6d96b2d4-3e037cba.jpg,Twilight,Day,142.0
6d976c6c-55298b5f.jpg,Twilight,Day,89.0
6d9e8b77-29397b82.jpg,Twilight,Day,112.0
6daa7d06-dc762614.jpg,Twilight,Day,74.0
6dab8877-054f4e4d.jpg,Twilight,Day,84.0
6dbb5896-ec227e1a.jpg,Night,Day,75.0
6df0259a-5534e609.jpg,Twilight,Day,93.0
6df0259a-9ec6e085.jpg,Twilight,Day,84.0
6df0c1de-01dbcad6.jpg,Day,Night,12.0
6dfa9879-08ff9ea7.jpg,Night,Day,77.0
6e1ab01e-adc3ae59.jpg,Twilight,Day,109.0
6e1ba34a-8012a2ba.jpg,Day,Twilight,66.0
6e27adda-177e2444.jpg,Twilight,Day,129.0
6e376319-5e7f11fa.jpg,Night,Twilight,61.0
6e3854b3-6a94cd9e.jpg,Night,Day,95.0
6e3d8254-e35708ac.jpg,Night,Day,78.0
6e526eba-0cd86bd8.jpg,Twilight,Day,77.0
6e631f87-a0c1cf74.jpg,Twilight,Day,107.0
6e63641f-1d263509.jpg,Night,Day,77.0
6e6b5cd1-f096e5a2.jpg,Twilight,Day,93.0
6e6cbfcc-8f41858b.jpg,Twilight,Day,109.0
6e74855a-b099e667.jpg,Twilight,Day,92.0
6e764972-ac38278f.jpg,Twilight,Day,98.0
6e8bf5d6-d3cf7112.jpg,Twilight,Night,60.0
6e9fd5aa-8a30449e.jpg,Day,Twilight,62.0
6ea70671-5b021a39.jpg,Night,Day,93.0
6eb27252-654b4190.jpg,Twilight,Day,86.0
6ec82682-bfd7a6c7.jpg,Twilight,Day,81.0
6ece24a7-8a048661.jpg,Twilight,Day,100.0
6ecef580-8bc0798a.jpg,Night,Twilight,65.0
6edf3eb2-90c232d3.jpg,Twilight,Day,99.0
6ee71ef5-9596f0e4.jpg,Twilight,Day,135.0
6eedec8f-5bb612b5.jpg,Twilight,Day,76.0
6efc4740-506ddd80.jpg,Twilight,Day,75.0
6efc4740-f22d5800.jpg,Night,Twilight,62.0
6eff9ae1-766b307f.jpg,Twilight,Day,112.0
6f037304-1ffb5a79.jpg,Twilight,Day,128.0
6f081101-2ef9965e.jpg,Twilight,Day,71.0
6f2539ad-58eb6d03.jpg,Twilight,Day,78.0
6f32765c-57a1a0d3.jpg,Twilight,Night,34.0
6f34fdeb-14e24db4.jpg,Night,Twilight,61.0
6f3b99ff-b0a5bedc.jpg,Day,Twilight,67.0
6f491570-5c66bb06.jpg,Twilight,Day,72.0
6f491570-9fb85f6b.jpg,Twilight,Day,106.0
6f4fe096-bc47c2a3.jpg,Twilight,Day,90.0
6f5a24a3-f5b5be74.jpg,Night,Day,80.0
6f7184c4-42b19767.jpg,Twilight,Day,92.0
6f7abc4d-e2eab162.jpg,Twilight,Day,91.0
6f7f19fb-6c0eb963.jpg,Twilight,Day,131.0
